Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
performing matrix to vector multiplication...
thread 46 63 on row 191265
thread 47 63 on row 191312
thread 48 63 on row 191359
thread 49 63 on row 191406
thread 50 63 on row 191453
thread 51 63 on row 191500
thread 52 63 on row 191547
thread 53 63 on row 191594
thread 54 63 on row 191641
thread 55 63 on row 191688
thread 56 63 on row 191735
thread 57 63 on row 191782
thread 58 63 on row 191829
thread 59 63 on row 191876
thread 60 63 on row 191923
thread 61 63 on row 191970
thread 62 63 on row 192017
thread 32 91 on row 274619
thread 33 91 on row 274666
thread 34 91 on row 274713
thread 35 91 on row 274760
thread 36 91 on row 274807
thread 37 91 on row 274854
thread 38 91 on row 274901
thread 39 91 on row 274948
thread 40 91 on row 274995
thread 41 91 on row 275042
thread 42 91 on row 275089
thread 43 91 on row 275136
thread 44 91 on row 275183
thread 45 91 on row 275230
thread 46 91 on row 275277
thread 47 91 on row 275324
thread 48 91 on row 275371
thread 49 91 on row 275418
thread 50 91 on row 275465
thread 51 91 on row 275512
thread 52 91 on row 275559
thread 53 91 on row 275606
thread 54 91 on row 275653
thread 55 91 on row 275700
thread 56 91 on row 275747
thread 57 91 on row 275794
thread 58 91 on row 275841
thread 59 91 on row 275888
thread 60 91 on row 275935
thread 61 91 on row 275982
thread 62 91 on row 276029
thread 63 91 on row 276076
thread 0 46 on row 138087
thread 1 46 on row 138134
thread 2 46 on row 138181
thread 3 46 on row 138228
thread 4 46 on row 138275
thread 5 46 on row 138322
thread 6 46 on row 138369
thread 7 46 on row 138416
thread 8 46 on row 138463
thread 9 46 on row 138510
thread 10 46 on row 138557
thread 11 46 on row 138604
thread 12 46 on row 138651
thread 13 46 on row 138698
thread 14 46 on row 138745
thread 15 46 on row 138792
thread 16 46 on row 138839
thread 17 46 on row 138886
thread 18 46 on row 138933
thread 19 46 on row 138980
thread 20 46 on row 139027
thread 21 46 on row 139074
thread 22 46 on row 139121
thread 23 46 on row 139168
thread 24 46 on row 139215
thread 25 46 on row 139262
thread 26 46 on row 139309
thread 27 46 on row 139356
thread 28 46 on row 139403
thread 29 46 on row 139450
thread 30 46 on row 139497
thread 31 46 on row 139544
thread 32 64 on row 193608
thread 33 64 on row 193655
thread 34 64 on row 193702
thread 35 64 on row 193749
thread 36 64 on row 193796
thread 37 64 on row 193843
thread 38 64 on row 193890
thread 39 64 on row 193937
thread 40 64 on row 193984
thread 41 64 on row 194031
thread 42 64 on row 194078
thread 43 64 on row 194125
thread 44 64 on row 194172
thread 45 64 on row 194219
thread 46 64 on row 194266
thread 47 64 on row 194313
thread 48 64 on row 194360
thread 49 64 on row 194407
thread 50 64 on row 194454
thread 51 64 on row 194501
thread 52 64 on row 194548
thread 53 64 on row 194595
thread 54 64 on row 194642
thread 55 64 on row 194689
thread 56 64 on row 194736
thread 57 64 on row 194783
thread 58 64 on row 194830
thread 59 64 on row 194877
thread 60 64 on row 194924
thread 61 64 on row 194971
thread 62 64 on row 195018
thread 0 67 on row 201105
thread 1 67 on row 201152
thread 2 67 on row 201199
thread 3 67 on row 201246
thread 4 67 on row 201293
thread 5 67 on row 201340
thread 6 67 on row 201387
thread 7 67 on row 201434
thread 8 67 on row 201481
thread 9 67 on row 201528
thread 10 67 on row 201575
thread 11 67 on row 201622
thread 12 67 on row 201669
thread 13 67 on row 201716
thread 14 67 on row 201763
thread 15 67 on row 201810
thread 16 67 on row 201857
thread 17 67 on row 201904
thread 18 67 on row 201951
thread 19 67 on row 201998
thread 20 67 on row 202045
thread 21 67 on row 202092
thread 22 67 on row 202139
thread 23 67 on row 202186
thread 24 67 on row 202233
thread 25 67 on row 202280
thread 26 67 on row 202327
thread 27 67 on row 202374
thread 28 67 on row 202421
thread 29 67 on row 202468
thread 30 67 on row 202515
thread 31 67 on row 202562
thread 32 41 on row 124584
thread 33 41 on row 124631
thread 34 41 on row 124678
thread 35 41 on row 124725
thread 36 41 on row 124772
thread 37 41 on row 124819
thread 38 41 on row 124866
thread 39 41 on row 124913
thread 40 41 on row 124960
thread 41 41 on row 125007
thread 42 41 on row 125054
thread 43 41 on row 125101
thread 44 41 on row 125148
thread 45 41 on row 125195
thread 46 41 on row 125242
thread 47 41 on row 125289
thread 48 41 on row 125336
thread 49 41 on row 125383
thread 50 41 on row 125430
thread 51 41 on row 125477
thread 52 41 on row 125524
thread 53 41 on row 125571
thread 54 41 on row 125618
thread 55 41 on row 125665
thread 56 41 on row 125712
thread 57 41 on row 125759
thread 58 41 on row 125806
thread 59 41 on row 125853
thread 60 41 on row 125900
thread 61 41 on row 125947
thread 62 41 on row 125994
thread 63 41 on row 126041
thread 0 20 on row 60039
thread 1 20 on row 60086
thread 2 20 on row 60133
thread 3 20 on row 60180
thread 4 20 on row 60227
thread 5 20 on row 60274
thread 6 20 on row 60321
thread 7 20 on row 60368
thread 8 20 on row 60415
thread 9 20 on row 60462
thread 10 20 on row 60509
thread 11 20 on row 60556
thread 12 20 on row 60603
thread 13 20 on row 60650
thread 14 20 on row 60697
thread 15 20 on row 60744
thread 16 20 on row 60791
thread 17 20 on row 60838
thread 18 20 on row 60885
thread 19 20 on row 60932
thread 20 20 on row 60979
thread 21 20 on row 61026
thread 22 20 on row 61073
thread 23 20 on row 61120
thread 24 20 on row 61167
thread 25 20 on row 61214
thread 26 20 on row 61261
thread 27 20 on row 61308
thread 28 20 on row 61355
thread 29 20 on row 61402
thread 30 20 on row 61449
thread 31 20 on row 61496
thread 32 61 on row 184604
thread 33 61 on row 184651
thread 34 61 on row 184698
thread 35 61 on row 184745
thread 36 61 on row 184792
thread 37 61 on row 184839
thread 38 61 on row 184886
thread 39 61 on row 184933
thread 40 61 on row 184980
thread 41 61 on row 185027
thread 42 61 on row 185074
thread 43 61 on row 185121
thread 44 61 on row 185168
thread 45 61 on row 185215
thread 46 61 on row 185262
thread 47 61 on row 185309
thread 48 61 on row 185356
thread 49 61 on row 185403
thread 50 61 on row 185450
thread 51 61 on row 185497
thread 52 61 on row 185544
thread 53 61 on row 185591
thread 54 61 on row 185638
thread 55 61 on row 185685
thread 56 61 on row 185732
thread 57 61 on row 185779
thread 58 61 on row 185826
thread 59 61 on row 185873
thread 60 61 on row 185920
thread 61 61 on row 185967
thread 62 61 on row 186014
thread 63 61 on row 186061
thread 0 61 on row 183098
thread 1 61 on row 183145
thread 2 61 on row 183192
thread 3 61 on row 183239
thread 4 61 on row 183286
thread 5 61 on row 183333
thread 6 61 on row 183380
thread 7 61 on row 183427
thread 8 61 on row 183474
thread 9 61 on row 183521
thread 10 61 on row 183568
thread 11 61 on row 183615
thread 12 61 on row 183662
thread 13 61 on row 183709
thread 14 61 on row 183756
thread 15 61 on row 183803
thread 16 61 on row 183850
thread 17 61 on row 183897
thread 18 61 on row 183944
thread 19 61 on row 183991
thread 20 61 on row 184038
thread 21 61 on row 184085
thread 22 61 on row 184132
thread 23 61 on row 184179
thread 24 61 on row 184226
thread 25 61 on row 184273
thread 26 61 on row 184320
thread 27 61 on row 184367
thread 28 61 on row 184414
thread 29 61 on row 184461
thread 30 61 on row 184508
thread 31 61 on row 184555
thread 0 66 on row 198101
thread 1 66 on row 198148
thread 2 66 on row 198195
thread 3 66 on row 198242
thread 4 66 on row 198289
thread 5 66 on row 198336
thread 6 66 on row 198383
thread 7 66 on row 198430
thread 8 66 on row 198477
thread 9 66 on row 198524
thread 10 66 on row 198571
thread 11 66 on row 198618
thread 12 66 on row 198665
thread 13 66 on row 198712
thread 14 66 on row 198759
thread 15 66 on row 198806
thread 16 66 on row 198853
thread 17 66 on row 198900
thread 18 66 on row 198947
thread 19 66 on row 198994
thread 20 66 on row 199041
thread 21 66 on row 199088
thread 22 66 on row 199135
thread 23 66 on row 199182
thread 24 66 on row 199229
thread 25 66 on row 199276
thread 26 66 on row 199323
thread 27 66 on row 199370
thread 28 66 on row 199417
thread 29 66 on row 199464
thread 30 66 on row 199511
thread 31 66 on row 199558
thread 0 93 on row 279119
thread 1 93 on row 279166
thread 2 93 on row 279213
thread 3 93 on row 279260
thread 4 93 on row 279307
thread 5 93 on row 279354
thread 6 93 on row 279401
thread 7 93 on row 279448
thread 8 93 on row 279495
thread 9 93 on row 279542
thread 10 93 on row 279589
thread 11 93 on row 279636
thread 12 93 on row 279683
thread 13 93 on row 279730
thread 14 93 on row 279777
thread 15 93 on row 279824
thread 16 93 on row 279871
thread 17 93 on row 279918
thread 18 93 on row 279965
thread 19 93 on row 280012
thread 20 93 on row 280059
thread 21 93 on row 280106
thread 22 93 on row 280153
thread 23 93 on row 280200
thread 24 93 on row 280247
thread 25 93 on row 280294
thread 26 93 on row 280341
thread 27 93 on row 280388
thread 28 93 on row 280435
thread 29 93 on row 280482
thread 30 93 on row 280529
thread 31 93 on row 280576
thread 32 70 on row 211616
thread 33 70 on row 211663
thread 34 70 on row 211710
thread 35 70 on row 211757
thread 36 70 on row 211804
thread 37 70 on row 211851
thread 38 70 on row 211898
thread 39 70 on row 211945
thread 40 70 on row 211992
thread 41 70 on row 212039
thread 42 70 on row 212086
thread 43 70 on row 212133
thread 44 70 on row 212180
thread 45 70 on row 212227
thread 46 70 on row 212274
thread 47 70 on row 212321
thread 48 70 on row 212368
thread 49 70 on row 212415
thread 50 70 on row 212462
thread 51 70 on row 212509
thread 52 70 on row 212556
thread 53 70 on row 212603
thread 54 70 on row 212650
thread 55 70 on row 212697
thread 56 70 on row 212744
thread 57 70 on row 212791
thread 58 70 on row 212838
thread 59 70 on row 212885
thread 60 70 on row 212932
thread 61 70 on row 212979
thread 62 70 on row 213026
thread 0 44 on row 132081
thread 1 44 on row 132128
thread 2 44 on row 132175
thread 3 44 on row 132222
thread 4 44 on row 132269
thread 5 44 on row 132316
thread 6 44 on row 132363
thread 7 44 on row 132410
thread 8 44 on row 132457
thread 9 44 on row 132504
thread 10 44 on row 132551
thread 11 44 on row 132598
thread 12 44 on row 132645
thread 13 44 on row 132692
thread 14 44 on row 132739
thread 15 44 on row 132786
thread 16 44 on row 132833
thread 17 44 on row 132880
thread 18 44 on row 132927
thread 19 44 on row 132974
thread 20 44 on row 133021
thread 21 44 on row 133068
thread 22 44 on row 133115
thread 23 44 on row 133162
thread 24 44 on row 133209
thread 25 44 on row 133256
thread 26 44 on row 133303
thread 27 44 on row 133350
thread 28 44 on row 133397
thread 29 44 on row 133444
thread 30 44 on row 133491
thread 31 44 on row 133538
thread 32 58 on row 175599
thread 33 58 on row 175646
thread 34 58 on row 175693
thread 35 58 on row 175740
thread 36 58 on row 175787
thread 37 58 on row 175834
thread 38 58 on row 175881
thread 39 58 on row 175928
thread 40 58 on row 175975
thread 41 58 on row 176022
thread 42 58 on row 176069
thread 43 58 on row 176116
thread 44 58 on row 176163
thread 45 58 on row 176210
thread 46 58 on row 176257
thread 47 58 on row 176304
thread 48 58 on row 176351
thread 49 58 on row 176398
thread 50 58 on row 176445
thread 51 58 on row 176492
thread 52 58 on row 176539
thread 53 58 on row 176586
thread 54 58 on row 176633
thread 55 58 on row 176680
thread 56 58 on row 176727
thread 57 58 on row 176774
thread 58 58 on row 176821
thread 59 58 on row 176868
thread 60 58 on row 176915
thread 61 58 on row 176962
thread 62 58 on row 177009
thread 63 58 on row 177056
thread 0 62 on row 186103
thread 1 62 on row 186150
thread 2 62 on row 186197
thread 3 62 on row 186244
thread 4 62 on row 186291
thread 5 62 on row 186338
thread 6 62 on row 186385
thread 7 62 on row 186432
thread 8 62 on row 186479
thread 9 62 on row 186526
thread 10 62 on row 186573
thread 11 62 on row 186620
thread 12 62 on row 186667
thread 13 62 on row 186714
thread 14 62 on row 186761
thread 15 62 on row 186808
thread 16 62 on row 186855
thread 17 62 on row 186902
thread 18 62 on row 186949
thread 19 62 on row 186996
thread 20 62 on row 187043
thread 21 62 on row 187090
thread 22 62 on row 187137
thread 23 62 on row 187184
thread 24 62 on row 187231
thread 25 62 on row 187278
thread 26 62 on row 187325
thread 27 62 on row 187372
thread 28 62 on row 187419
thread 29 62 on row 187466
thread 30 62 on row 187513
thread 31 62 on row 187560
thread 0 42 on row 126078
thread 1 42 on row 126125
thread 2 42 on row 126172
thread 3 42 on row 126219
thread 4 42 on row 126266
thread 5 42 on row 126313
thread 6 42 on row 126360
thread 7 42 on row 126407
thread 8 42 on row 126454
thread 9 42 on row 126501
thread 10 42 on row 126548
thread 11 42 on row 126595
thread 12 42 on row 126642
thread 13 42 on row 126689
thread 14 42 on row 126736
thread 15 42 on row 126783
thread 16 42 on row 126830
thread 17 42 on row 126877
thread 18 42 on row 126924
thread 19 42 on row 126971
thread 20 42 on row 127018
thread 21 42 on row 127065
thread 22 42 on row 127112
thread 23 42 on row 127159
thread 24 42 on row 127206
thread 25 42 on row 127253
thread 26 42 on row 127300
thread 27 42 on row 127347
thread 28 42 on row 127394
thread 29 42 on row 127441
thread 30 42 on row 127488
thread 31 42 on row 127535
thread 0 38 on row 114078
thread 1 38 on row 114125
thread 2 38 on row 114172
thread 3 38 on row 114219
thread 4 38 on row 114266
thread 5 38 on row 114313
thread 6 38 on row 114360
thread 7 38 on row 114407
thread 8 38 on row 114454
thread 9 38 on row 114501
thread 10 38 on row 114548
thread 11 38 on row 114595
thread 12 38 on row 114642
thread 13 38 on row 114689
thread 14 38 on row 114736
thread 15 38 on row 114783
thread 16 38 on row 114830
thread 17 38 on row 114877
thread 18 38 on row 114924
thread 19 38 on row 114971
thread 20 38 on row 115018
thread 21 38 on row 115065
thread 22 38 on row 115112
thread 23 38 on row 115159
thread 24 38 on row 115206
thread 25 38 on row 115253
thread 26 38 on row 115300
thread 27 38 on row 115347
thread 28 38 on row 115394
thread 29 38 on row 115441
thread 30 38 on row 115488
thread 31 38 on row 115535
thread 32 97 on row 292627
thread 33 97 on row 292674
thread 34 97 on row 292721
thread 35 97 on row 292768
thread 36 97 on row 292815
thread 37 97 on row 292862
thread 38 97 on row 292909
thread 39 97 on row 292956
thread 40 97 on row 293003
thread 41 97 on row 293050
thread 42 97 on row 293097
thread 43 97 on row 293144
thread 44 97 on row 293191
thread 45 97 on row 293238
thread 46 97 on row 293285
thread 47 97 on row 293332
thread 48 97 on row 293379
thread 49 97 on row 293426
thread 50 97 on row 293473
thread 51 97 on row 293520
thread 52 97 on row 293567
thread 53 97 on row 293614
thread 54 97 on row 293661
thread 55 97 on row 293708
thread 56 97 on row 293755
thread 57 97 on row 293802
thread 58 97 on row 293849
thread 59 97 on row 293896
thread 60 97 on row 293943
thread 61 97 on row 293990
thread 62 97 on row 294037
thread 63 97 on row 294084
thread 0 59 on row 177102
thread 1 59 on row 177149
thread 2 59 on row 177196
thread 3 59 on row 177243
thread 4 59 on row 177290
thread 5 59 on row 177337
thread 6 59 on row 177384
thread 7 59 on row 177431
thread 8 59 on row 177478
thread 9 59 on row 177525
thread 10 59 on row 177572
thread 11 59 on row 177619
thread 12 59 on row 177666
thread 13 59 on row 177713
thread 14 59 on row 177760
thread 15 59 on row 177807
thread 16 59 on row 177854
thread 17 59 on row 177901
thread 18 59 on row 177948
thread 19 59 on row 177995
thread 20 59 on row 178042
thread 21 59 on row 178089
thread 22 59 on row 178136
thread 23 59 on row 178183
thread 24 59 on row 178230
thread 25 59 on row 178277
thread 26 59 on row 178324
thread 27 59 on row 178371
thread 28 59 on row 178418
thread 29 59 on row 178465
thread 30 59 on row 178512
thread 31 59 on row 178559
thread 32 49 on row 148593
thread 33 49 on row 148640
thread 34 49 on row 148687
thread 35 49 on row 148734
thread 36 49 on row 148781
thread 37 49 on row 148828
thread 38 49 on row 148875
thread 39 49 on row 148922
thread 40 49 on row 148969
thread 41 49 on row 149016
thread 42 49 on row 149063
thread 43 49 on row 149110
thread 44 49 on row 149157
thread 45 49 on row 149204
thread 46 49 on row 149251
thread 47 49 on row 149298
thread 48 49 on row 149345
thread 49 49 on row 149392
thread 50 49 on row 149439
thread 51 49 on row 149486
thread 52 49 on row 149533
thread 53 49 on row 149580
thread 54 49 on row 149627
thread 55 49 on row 149674
thread 56 49 on row 149721
thread 57 49 on row 149768
thread 58 49 on row 149815
thread 59 49 on row 149862
thread 60 49 on row 149909
thread 61 49 on row 149956
thread 62 49 on row 150003
thread 32 66 on row 199607
thread 33 66 on row 199654
thread 34 66 on row 199701
thread 35 66 on row 199748
thread 36 66 on row 199795
thread 37 66 on row 199842
thread 38 66 on row 199889
thread 39 66 on row 199936
