Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
thread 59 4 on row 14815
thread 60 4 on row 14862
thread 61 4 on row 14909
thread 62 4 on row 14956
thread 63 4 on row 15003
thread 32 25 on row 76571
thread 33 25 on row 76618
thread 34 25 on row 76665
thread 35 25 on row 76712
thread 36 25 on row 76759
thread 37 25 on row 76806
thread 38 25 on row 76853
thread 39 25 on row 76900
thread 40 25 on row 76947
thread 41 25 on row 76994
thread 42 25 on row 77041
thread 43 25 on row 77088
thread 44 25 on row 77135
thread 45 25 on row 77182
thread 46 25 on row 77229
thread 47 25 on row 77276
thread 48 25 on row 77323
thread 49 25 on row 77370
thread 50 25 on row 77417
thread 51 25 on row 77464
thread 52 25 on row 77511
thread 53 25 on row 77558
thread 54 25 on row 77605
thread 55 25 on row 77652
thread 56 25 on row 77699
thread 57 25 on row 77746
thread 58 25 on row 77793
thread 59 25 on row 77840
thread 60 25 on row 77887
thread 61 25 on row 77934
thread 62 25 on row 77981
thread 0 4 on row 12043
thread 1 4 on row 12090
thread 2 4 on row 12137
thread 3 4 on row 12184
thread 4 4 on row 12231
thread 5 4 on row 12278
thread 6 4 on row 12325
thread 7 4 on row 12372
thread 8 4 on row 12419
thread 9 4 on row 12466
thread 10 4 on row 12513
thread 11 4 on row 12560
thread 12 4 on row 12607
thread 13 4 on row 12654
thread 14 4 on row 12701
thread 15 4 on row 12748
thread 16 4 on row 12795
thread 17 4 on row 12842
thread 18 4 on row 12889
thread 19 4 on row 12936
thread 20 4 on row 12983
thread 21 4 on row 13030
thread 22 4 on row 13077
thread 23 4 on row 13124
thread 24 4 on row 13171
thread 25 4 on row 13218
thread 26 4 on row 13265
thread 27 4 on row 13312
thread 28 4 on row 13359
thread 29 4 on row 13406
thread 30 4 on row 13453
thread 31 4 on row 13500
thread 0 0 on row 5
thread 1 0 on row 52
thread 2 0 on row 99
thread 3 0 on row 146
thread 4 0 on row 193
thread 5 0 on row 240
thread 6 0 on row 287
thread 7 0 on row 334
thread 8 0 on row 381
thread 9 0 on row 428
thread 10 0 on row 475
thread 11 0 on row 522
thread 12 0 on row 569
thread 13 0 on row 616
thread 14 0 on row 663
thread 15 0 on row 710
thread 16 0 on row 757
thread 17 0 on row 804
thread 18 0 on row 851
thread 19 0 on row 898
thread 20 0 on row 945
thread 21 0 on row 992
thread 22 0 on row 1039
thread 23 0 on row 1086
thread 24 0 on row 1133
thread 25 0 on row 1180
thread 26 0 on row 1227
thread 27 0 on row 1274
thread 28 0 on row 1321
thread 29 0 on row 1368
thread 30 0 on row 1415
thread 31 0 on row 1462
thread 0 13 on row 39059
thread 1 13 on row 39106
thread 2 13 on row 39153
thread 3 13 on row 39200
thread 4 13 on row 39247
thread 5 13 on row 39294
thread 6 13 on row 39341
thread 7 13 on row 39388
thread 8 13 on row 39435
thread 9 13 on row 39482
thread 10 13 on row 39529
thread 11 13 on row 39576
thread 12 13 on row 39623
thread 13 13 on row 39670
thread 14 13 on row 39717
thread 15 13 on row 39764
thread 16 13 on row 39811
thread 17 13 on row 39858
thread 18 13 on row 39905
thread 19 13 on row 39952
thread 20 13 on row 39999
thread 21 13 on row 40046
thread 22 13 on row 40093
thread 23 13 on row 40140
thread 24 13 on row 40187
thread 25 13 on row 40234
thread 26 13 on row 40281
thread 27 13 on row 40328
thread 28 13 on row 40375
thread 29 13 on row 40422
thread 30 13 on row 40469
thread 31 13 on row 40516
thread 0 95 on row 285138
thread 1 95 on row 285185
thread 2 95 on row 285232
thread 3 95 on row 285279
thread 4 95 on row 285326
thread 5 95 on row 285373
thread 6 95 on row 285420
thread 7 95 on row 285467
thread 8 95 on row 285514
thread 9 95 on row 285561
thread 10 95 on row 285608
thread 11 95 on row 285655
thread 12 95 on row 285702
thread 13 95 on row 285749
thread 14 95 on row 285796
thread 15 95 on row 285843
thread 16 95 on row 285890
thread 17 95 on row 285937
thread 18 95 on row 285984
thread 19 95 on row 286031
thread 20 95 on row 286078
thread 21 95 on row 286125
thread 22 95 on row 286172
thread 23 95 on row 286219
thread 24 95 on row 286266
thread 25 95 on row 286313
thread 26 95 on row 286360
thread 27 95 on row 286407
thread 28 95 on row 286454
thread 29 95 on row 286501
thread 30 95 on row 286548
thread 31 95 on row 286595
thread 0 87 on row 261132
thread 1 87 on row 261179
thread 2 87 on row 261226
thread 3 87 on row 261273
thread 4 87 on row 261320
thread 5 87 on row 261367
thread 6 87 on row 261414
thread 7 87 on row 261461
thread 8 87 on row 261508
thread 9 87 on row 261555
thread 10 87 on row 261602
thread 11 87 on row 261649
thread 12 87 on row 261696
thread 13 87 on row 261743
thread 14 87 on row 261790
thread 15 87 on row 261837
thread 16 87 on row 261884
thread 17 87 on row 261931
thread 18 87 on row 261978
thread 19 87 on row 262025
thread 20 87 on row 262072
thread 21 87 on row 262119
thread 22 87 on row 262166
thread 23 87 on row 262213
thread 24 87 on row 262260
thread 25 87 on row 262307
thread 26 87 on row 262354
thread 27 87 on row 262401
thread 28 87 on row 262448
thread 29 87 on row 262495
thread 30 87 on row 262542
thread 31 87 on row 262589
thread 32 19 on row 58564
thread 33 19 on row 58611
thread 34 19 on row 58658
thread 35 19 on row 58705
thread 36 19 on row 58752
thread 37 19 on row 58799
thread 38 19 on row 58846
thread 39 19 on row 58893
thread 40 19 on row 58940
thread 41 19 on row 58987
thread 42 19 on row 59034
thread 43 19 on row 59081
thread 44 19 on row 59128
thread 45 19 on row 59175
thread 46 19 on row 59222
thread 47 19 on row 59269
thread 48 19 on row 59316
thread 49 19 on row 59363
thread 50 19 on row 59410
thread 51 19 on row 59457
thread 52 19 on row 59504
thread 53 19 on row 59551
thread 54 19 on row 59598
thread 55 19 on row 59645
thread 56 19 on row 59692
thread 57 19 on row 59739
thread 58 19 on row 59786
thread 59 19 on row 59833
thread 60 19 on row 59880
thread 61 19 on row 59927
thread 62 19 on row 59974
thread 0 25 on row 75069
thread 1 25 on row 75116
thread 2 25 on row 75163
thread 3 25 on row 75210
thread 4 25 on row 75257
thread 5 25 on row 75304
thread 6 25 on row 75351
thread 7 25 on row 75398
thread 8 25 on row 75445
thread 9 25 on row 75492
thread 10 25 on row 75539
thread 11 25 on row 75586
thread 12 25 on row 75633
thread 13 25 on row 75680
thread 14 25 on row 75727
thread 15 25 on row 75774
thread 16 25 on row 75821
thread 17 25 on row 75868
thread 18 25 on row 75915
thread 19 25 on row 75962
thread 20 25 on row 76009
thread 21 25 on row 76056
thread 22 25 on row 76103
thread 23 25 on row 76150
thread 24 25 on row 76197
thread 25 25 on row 76244
thread 26 25 on row 76291
thread 27 25 on row 76338
thread 28 25 on row 76385
thread 29 25 on row 76432
thread 30 25 on row 76479
thread 31 25 on row 76526
thread 32 95 on row 286638
thread 33 95 on row 286685
thread 34 95 on row 286732
thread 35 95 on row 286779
thread 36 95 on row 286826
thread 37 95 on row 286873
thread 38 95 on row 286920
thread 39 95 on row 286967
thread 40 95 on row 287014
thread 41 95 on row 287061
thread 42 95 on row 287108
thread 43 95 on row 287155
thread 44 95 on row 287202
thread 45 95 on row 287249
thread 46 95 on row 287296
thread 47 95 on row 287343
thread 48 95 on row 287390
thread 49 95 on row 287437
thread 50 95 on row 287484
thread 51 95 on row 287531
thread 52 95 on row 287578
thread 53 95 on row 287625
thread 54 95 on row 287672
thread 55 95 on row 287719
thread 56 95 on row 287766
thread 57 95 on row 287813
thread 58 95 on row 287860
thread 59 95 on row 287907
thread 60 95 on row 287954
thread 61 95 on row 288001
thread 62 95 on row 288048
thread 63 95 on row 288095
thread 32 29 on row 88579
thread 33 29 on row 88626
thread 34 29 on row 88673
thread 35 29 on row 88720
thread 36 29 on row 88767
thread 37 29 on row 88814
thread 38 29 on row 88861
thread 39 29 on row 88908
thread 40 29 on row 88955
thread 41 29 on row 89002
thread 42 29 on row 89049
thread 43 29 on row 89096
thread 44 29 on row 89143
thread 45 29 on row 89190
thread 46 29 on row 89237
thread 47 29 on row 89284
thread 48 29 on row 89331
thread 49 29 on row 89378
thread 50 29 on row 89425
thread 51 29 on row 89472
thread 52 29 on row 89519
thread 53 29 on row 89566
thread 54 29 on row 89613
thread 55 29 on row 89660
thread 56 29 on row 89707
thread 57 29 on row 89754
thread 58 29 on row 89801
thread 59 29 on row 89848
thread 60 29 on row 89895
thread 61 29 on row 89942
thread 62 29 on row 89989
thread 0 29 on row 87074
thread 1 29 on row 87121
thread 2 29 on row 87168
thread 3 29 on row 87215
thread 4 29 on row 87262
thread 5 29 on row 87309
thread 6 29 on row 87356
thread 7 29 on row 87403
thread 8 29 on row 87450
thread 9 29 on row 87497
thread 10 29 on row 87544
thread 11 29 on row 87591
thread 12 29 on row 87638
thread 13 29 on row 87685
thread 14 29 on row 87732
thread 15 29 on row 87779
thread 16 29 on row 87826
thread 17 29 on row 87873
thread 18 29 on row 87920
thread 19 29 on row 87967
thread 20 29 on row 88014
thread 21 29 on row 88061
thread 22 29 on row 88108
thread 23 29 on row 88155
thread 24 29 on row 88202
thread 25 29 on row 88249
thread 26 29 on row 88296
thread 27 29 on row 88343
thread 28 29 on row 88390
thread 29 29 on row 88437
thread 30 29 on row 88484
thread 31 29 on row 88531
thread 0 84 on row 252127
thread 1 84 on row 252174
thread 2 84 on row 252221
thread 3 84 on row 252268
thread 4 84 on row 252315
thread 5 84 on row 252362
thread 6 84 on row 252409
thread 7 84 on row 252456
thread 8 84 on row 252503
thread 9 84 on row 252550
thread 10 84 on row 252597
thread 11 84 on row 252644
thread 12 84 on row 252691
thread 13 84 on row 252738
thread 14 84 on row 252785
thread 15 84 on row 252832
thread 16 84 on row 252879
thread 17 84 on row 252926
thread 18 84 on row 252973
thread 19 84 on row 253020
thread 20 84 on row 253067
thread 21 84 on row 253114
thread 22 84 on row 253161
thread 23 84 on row 253208
thread 24 84 on row 253255
thread 25 84 on row 253302
thread 26 84 on row 253349
thread 27 84 on row 253396
thread 28 84 on row 253443
thread 29 84 on row 253490
thread 30 84 on row 253537
thread 31 84 on row 253584
thread 0 77 on row 231123
thread 1 77 on row 231170
thread 2 77 on row 231217
thread 3 77 on row 231264
thread 4 77 on row 231311
thread 5 77 on row 231358
thread 6 77 on row 231405
thread 7 77 on row 231452
thread 8 77 on row 231499
thread 9 77 on row 231546
thread 10 77 on row 231593
thread 11 77 on row 231640
thread 12 77 on row 231687
thread 13 77 on row 231734
thread 14 77 on row 231781
thread 15 77 on row 231828
thread 16 77 on row 231875
thread 17 77 on row 231922
thread 18 77 on row 231969
thread 19 77 on row 232016
thread 20 77 on row 232063
thread 21 77 on row 232110
thread 22 77 on row 232157
thread 23 77 on row 232204
thread 24 77 on row 232251
thread 25 77 on row 232298
thread 26 77 on row 232345
thread 27 77 on row 232392
thread 28 77 on row 232439
thread 29 77 on row 232486
thread 30 77 on row 232533
thread 31 77 on row 232580
thread 0 8 on row 24049
thread 1 8 on row 24096
thread 2 8 on row 24143
thread 3 8 on row 24190
thread 4 8 on row 24237
thread 5 8 on row 24284
thread 6 8 on row 24331
thread 7 8 on row 24378
thread 8 8 on row 24425
thread 9 8 on row 24472
thread 10 8 on row 24519
thread 11 8 on row 24566
thread 12 8 on row 24613
thread 13 8 on row 24660
thread 14 8 on row 24707
thread 15 8 on row 24754
thread 16 8 on row 24801
thread 17 8 on row 24848
thread 18 8 on row 24895
thread 19 8 on row 24942
thread 20 8 on row 24989
thread 21 8 on row 25036
thread 22 8 on row 25083
thread 23 8 on row 25130
thread 24 8 on row 25177
thread 25 8 on row 25224
thread 26 8 on row 25271
thread 27 8 on row 25318
thread 28 8 on row 25365
thread 29 8 on row 25412
thread 30 8 on row 25459
thread 31 8 on row 25506
thread 0 24 on row 72062
thread 1 24 on row 72109
thread 2 24 on row 72156
thread 3 24 on row 72203
thread 4 24 on row 72250
thread 5 24 on row 72297
thread 6 24 on row 72344
thread 7 24 on row 72391
thread 8 24 on row 72438
thread 9 24 on row 72485
thread 10 24 on row 72532
thread 11 24 on row 72579
thread 12 24 on row 72626
thread 13 24 on row 72673
thread 14 24 on row 72720
thread 15 24 on row 72767
thread 16 24 on row 72814
thread 17 24 on row 72861
thread 18 24 on row 72908
thread 19 24 on row 72955
thread 20 24 on row 73002
thread 21 24 on row 73049
thread 22 24 on row 73096
thread 23 24 on row 73143
thread 24 24 on row 73190
thread 25 24 on row 73237
thread 26 24 on row 73284
thread 27 24 on row 73331
thread 28 24 on row 73378
thread 29 24 on row 73425
thread 30 24 on row 73472
thread 31 24 on row 73519
thread 32 91 on row 274639
thread 33 91 on row 274686
thread 34 91 on row 274733
thread 35 91 on row 274780
thread 36 91 on row 274827
thread 37 91 on row 274874
thread 38 91 on row 274921
thread 39 91 on row 274968
thread 40 91 on row 275015
thread 41 91 on row 275062
thread 42 91 on row 275109
thread 43 91 on row 275156
thread 44 91 on row 275203
thread 45 91 on row 275250
thread 46 91 on row 275297
thread 47 91 on row 275344
thread 48 91 on row 275391
thread 49 91 on row 275438
thread 50 91 on row 275485
thread 51 91 on row 275532
thread 52 91 on row 275579
thread 53 91 on row 275626
thread 54 91 on row 275673
thread 55 91 on row 275720
thread 56 91 on row 275767
thread 57 91 on row 275814
thread 58 91 on row 275861
thread 59 91 on row 275908
thread 60 91 on row 275955
thread 61 91 on row 276002
thread 62 91 on row 276049
thread 32 20 on row 61569
thread 33 20 on row 61616
thread 34 20 on row 61663
thread 35 20 on row 61710
thread 36 20 on row 61757
thread 37 20 on row 61804
thread 38 20 on row 61851
thread 39 20 on row 61898
thread 40 20 on row 61945
thread 41 20 on row 61992
thread 42 20 on row 62039
thread 43 20 on row 62086
thread 44 20 on row 62133
thread 45 20 on row 62180
thread 46 20 on row 62227
thread 47 20 on row 62274
thread 48 20 on row 62321
thread 49 20 on row 62368
thread 50 20 on row 62415
thread 51 20 on row 62462
thread 52 20 on row 62509
thread 53 20 on row 62556
thread 54 20 on row 62603
thread 55 20 on row 62650
thread 56 20 on row 62697
thread 57 20 on row 62744
thread 58 20 on row 62791
thread 59 20 on row 62838
thread 60 20 on row 62885
thread 61 20 on row 62932
thread 62 20 on row 62979
thread 0 20 on row 60060
thread 1 20 on row 60107
thread 2 20 on row 60154
thread 3 20 on row 60201
thread 4 20 on row 60248
thread 5 20 on row 60295
thread 6 20 on row 60342
thread 7 20 on row 60389
thread 8 20 on row 60436
thread 9 20 on row 60483
thread 10 20 on row 60530
thread 11 20 on row 60577
thread 12 20 on row 60624
thread 13 20 on row 60671
thread 14 20 on row 60718
thread 15 20 on row 60765
thread 16 20 on row 60812
thread 17 20 on row 60859
thread 18 20 on row 60906
thread 19 20 on row 60953
thread 20 20 on row 61000
thread 21 20 on row 61047
thread 22 20 on row 61094
thread 23 20 on row 61141
thread 24 20 on row 61188
thread 25 20 on row 61235
thread 26 20 on row 61282
thread 27 20 on row 61329
thread 28 20 on row 61376
thread 29 20 on row 61423
thread 30 20 on row 61470
thread 31 20 on row 61517
thread 0 107 on row 321149
thread 1 107 on row 321196
thread 2 107 on row 321243
thread 3 107 on row 321290
thread 4 107 on row 321337
thread 5 107 on row 321384
thread 6 107 on row 321431
thread 7 107 on row 321478
thread 8 107 on row 321525
thread 9 107 on row 321572
thread 10 107 on row 321619
thread 11 107 on row 321666
thread 12 107 on row 321713
thread 13 107 on row 321760
thread 14 107 on row 321807
thread 15 107 on row 321854
thread 16 107 on row 321901
thread 17 107 on row 321948
thread 18 107 on row 321995
thread 19 107 on row 322042
thread 20 107 on row 322089
thread 21 107 on row 322136
thread 22 107 on row 322183
thread 23 107 on row 322230
thread 24 107 on row 322277
thread 25 107 on row 322324
thread 26 107 on row 322371
thread 27 107 on row 322418
thread 28 107 on row 322465
thread 29 107 on row 322512
thread 30 107 on row 322559
thread 31 107 on row 322606
thread 0 7 on row 21046
thread 1 7 on row 21093
thread 2 7 on row 21140
thread 3 7 on row 21187
thread 4 7 on row 21234
thread 5 7 on row 21281
thread 6 7 on row 21328
thread 7 7 on row 21375
thread 8 7 on row 21422
thread 9 7 on row 21469
thread 10 7 on row 21516
thread 11 7 on row 21563
thread 12 7 on row 21610
thread 13 7 on row 21657
thread 14 7 on row 21704
thread 15 7 on row 21751
thread 16 7 on row 21798
thread 17 7 on row 21845
thread 18 7 on row 21892
thread 19 7 on row 21939
thread 20 7 on row 21986
thread 21 7 on row 22033
thread 22 7 on row 22080
thread 23 7 on row 22127
thread 24 7 on row 22174
thread 25 7 on row 22221
thread 26 7 on row 22268
thread 27 7 on row 22315
thread 28 7 on row 22362
thread 29 7 on row 22409
thread 30 7 on row 22456
thread 31 7 on row 22503
thread 0 18 on row 54057
thread 1 18 on row 54104
thread 2 18 on row 54151
thread 3 18 on row 54198
thread 4 18 on row 54245
thread 5 18 on row 54292
thread 6 18 on row 54339
thread 7 18 on row 54386
thread 8 18 on row 54433
thread 9 18 on row 54480
thread 10 18 on row 54527
thread 11 18 on row 54574
thread 12 18 on row 54621
thread 13 18 on row 54668
thread 14 18 on row 54715
thread 15 18 on row 54762
thread 16 18 on row 54809
thread 17 18 on row 54856
thread 18 18 on row 54903
thread 19 18 on row 54950
thread 20 18 on row 54997
thread 21 18 on row 55044
thread 22 18 on row 55091
thread 23 18 on row 55138
thread 24 18 on row 55185
thread 25 18 on row 55232
thread 26 18 on row 55279
thread 27 18 on row 55326
thread 28 18 on row 55373
thread 29 18 on row 55420
thread 30 18 on row 55467
thread 31 18 on row 55514
thread 32 89 on row 268637
thread 33 89 on row 268684
thread 34 89 on row 268731
thread 35 89 on row 268778
thread 36 89 on row 268825
thread 37 89 on row 268872
thread 38 89 on row 268919
thread 39 89 on row 268966
thread 40 89 on row 269013
thread 41 89 on row 269060
thread 42 89 on row 269107
thread 43 89 on row 269154
thread 44 89 on row 269201
thread 45 89 on row 269248
thread 46 89 on row 269295
thread 47 89 on row 269342
thread 48 89 on row 269389
thread 49 89 on row 269436
thread 50 89 on row 269483
thread 51 89 on row 269530
thread 52 89 on row 269577
thread 53 89 on row 269624
thread 54 89 on row 269671
thread 55 89 on row 269718
thread 56 89 on row 269765
thread 57 89 on row 269812
thread 58 89 on row 269859
thread 59 89 on row 269906
thread 60 89 on row 269953
thread 61 89 on row 270000
thread 62 89 on row 270047
thread 32 101 on row 304650
thread 33 101 on row 304697
thread 34 101 on row 304744
thread 35 101 on row 304791
thread 36 101 on row 304838
thread 37 101 on row 304885
thread 38 101 on row 304932
thread 39 101 on row 304979
thread 40 101 on row 305026
thread 41 101 on row 305073
thread 42 101 on row 305120
thread 43 101 on row 305167
thread 44 101 on row 305214
thread 45 101 on row 305261
thread 46 101 on row 305308
thread 47 101 on row 305355
thread 48 101 on row 305402
thread 49 101 on row 305449
thread 50 101 on row 305496
thread 51 101 on row 305543
thread 52 101 on row 305590
thread 53 101 on row 305637
thread 54 101 on row 305684
thread 55 101 on row 305731
thread 56 101 on row 305778
thread 57 101 on row 305825
thread 58 101 on row 305872
thread 59 101 on row 305919
thread 60 101 on row 305966
thread 61 101 on row 306013
thread 62 101 on row 306060
thread 32 9 on row 28559
thread 33 9 on row 28606
thread 34 9 on row 28653
thread 35 9 on row 28700
thread 36 9 on row 28747
thread 37 9 on row 28794
thread 38 9 on row 28841
thread 39 9 on row 28888
thread 40 9 on row 28935
thread 41 9 on row 28982
thread 42 9 on row 29029
thread 43 9 on row 29076
thread 44 9 on row 29123
thread 45 9 on row 29170
thread 46 9 on row 29217
thread 47 9 on row 29264
thread 48 9 on row 29311
thread 49 9 on row 29358
thread 50 9 on row 29405
thread 51 9 on row 29452
thread 52 9 on row 29499
thread 53 9 on row 29546
thread 54 9 on row 29593
thread 55 9 on row 29640
thread 56 9 on row 29687
thread 57 9 on row 29734
thread 58 9 on row 29781
thread 59 9 on row 29828
thread 60 9 on row 29875
thread 61 9 on row 29922
thread 62 9 on row 29969
thread 32 27 on row 82571
thread 33 27 on row 82618
thread 34 27 on row 82665
thread 35 27 on row 82712
thread 36 27 on row 82759
thread 37 27 on row 82806
thread 38 27 on row 82853
thread 39 27 on row 82900
thread 40 27 on row 82947
thread 41 27 on row 82994
thread 42 27 on row 83041
thread 43 27 on row 83088
thread 44 27 on row 83135
thread 45 27 on row 83182
thread 46 27 on row 83229
thread 47 27 on row 83276
thread 48 27 on row 83323
thread 49 27 on row 83370
thread 50 27 on row 83417
thread 51 27 on row 83464
thread 52 27 on row 83511
thread 53 27 on row 83558
thread 54 27 on row 83605
thread 55 27 on row 83652
thread 56 27 on row 83699
thread 57 27 on row 83746
thread 58 27 on row 83793
thread 59 27 on row 83840
thread 60 27 on row 83887
thread 61 27 on row 83934
thread 62 27 on row 83981
thread 32 102 on row 307651
thread 33 102 on row 307698
thread 34 102 on row 307745
thread 35 102 on row 307792
thread 36 102 on row 307839
thread 37 102 on row 307886
thread 38 102 on row 307933
thread 39 102 on row 307980
thread 40 102 on row 308027
thread 41 102 on row 308074
thread 42 102 on row 308121
thread 43 102 on row 308168
thread 44 102 on row 308215
thread 45 102 on row 308262
thread 46 102 on row 308309
thread 47 102 on row 308356
thread 48 102 on row 308403
thread 49 102 on row 308450
thread 50 102 on row 308497
thread 51 102 on row 308544
thread 52 102 on row 308591
thread 53 102 on row 308638
thread 54 102 on row 308685
thread 55 102 on row 308732
thread 56 102 on row 308779
thread 57 102 on row 308826
thread 58 102 on row 308873
thread 59 102 on row 308920
thread 60 102 on row 308967
thread 61 102 on row 309014
thread 62 102 on row 309061
thread 0 12 on row 36053
thread 1 12 on row 36100
thread 2 12 on row 36147
thread 3 12 on row 36194
thread 4 12 on row 36241
thread 5 12 on row 36288
thread 6 12 on row 36335
thread 7 12 on row 36382
thread 8 12 on row 36429
thread 9 12 on row 36476
thread 10 12 on row 36523
thread 11 12 on row 36570
thread 12 12 on row 36617
thread 13 12 on row 36664
thread 14 12 on row 36711
thread 15 12 on row 36758
thread 16 12 on row 36805
thread 17 12 on row 36852
thread 18 12 on row 36899
thread 19 12 on row 36946
thread 20 12 on row 36993
thread 21 12 on row 37040
thread 22 12 on row 37087
thread 23 12 on row 37134
thread 24 12 on row 37181
thread 25 12 on row 37228
thread 26 12 on row 37275
thread 27 12 on row 37322
thread 28 12 on row 37369
thread 29 12 on row 37416
thread 30 12 on row 37463
thread 31 12 on row 37510
thread 32 15 on row 46559
thread 33 15 on row 46606
thread 34 15 on row 46653
thread 35 15 on row 46700
thread 36 15 on row 46747
thread 37 15 on row 46794
thread 38 15 on row 46841
thread 39 15 on row 46888
thread 40 15 on row 46935
thread 41 15 on row 46982
thread 42 15 on row 47029
thread 43 15 on row 47076
thread 44 15 on row 47123
thread 45 15 on row 47170
thread 46 15 on row 47217
thread 47 15 on row 47264
thread 48 15 on row 47311
thread 49 15 on row 47358
thread 50 15 on row 47405
thread 51 15 on row 47452
thread 52 15 on row 47499
thread 53 15 on row 47546
thread 54 15 on row 47593
thread 55 15 on row 47640
thread 56 15 on row 47687
thread 57 15 on row 47734
thread 58 15 on row 47781
thread 59 15 on row 47828
thread 60 15 on row 47875
thread 61 15 on row 47922
thread 62 15 on row 47969
thread 0 21 on row 63066
thread 1 21 on row 63113
thread 2 21 on row 63160
thread 3 21 on row 63207
thread 4 21 on row 63254
thread 5 21 on row 63301
thread 6 21 on row 63348
thread 7 21 on row 63395
thread 8 21 on row 63442
thread 9 21 on row 63489
thread 10 21 on row 63536
thread 11 21 on row 63583
thread 12 21 on row 63630
thread 13 21 on row 63677
thread 14 21 on row 63724
thread 15 21 on row 63771
thread 16 21 on row 63818
thread 17 21 on row 63865
thread 18 21 on row 63912
thread 19 21 on row 63959
thread 20 21 on row 64006
thread 21 21 on row 64053
thread 22 21 on row 64100
thread 23 21 on row 64147
thread 24 21 on row 64194
thread 25 21 on row 64241
thread 26 21 on row 64288
thread 27 21 on row 64335
thread 28 21 on row 64382
thread 29 21 on row 64429
thread 30 21 on row 64476
thread 31 21 on row 64523
thread 32 83 on row 250628
thread 33 83 on row 250675
thread 34 83 on row 250722
thread 35 83 on row 250769
thread 36 83 on row 250816
thread 37 83 on row 250863
thread 38 83 on row 250910
thread 39 83 on row 250957
thread 40 83 on row 251004
thread 41 83 on row 251051
thread 42 83 on row 251098
thread 43 83 on row 251145
thread 44 83 on row 251192
thread 45 83 on row 251239
thread 46 83 on row 251286
thread 47 83 on row 251333
thread 48 83 on row 251380
thread 49 83 on row 251427
thread 50 83 on row 251474
thread 51 83 on row 251521
thread 52 83 on row 251568
thread 53 83 on row 251615
thread 54 83 on row 251662
thread 55 83 on row 251709
thread 56 83 on row 251756
thread 57 83 on row 251803
thread 58 83 on row 251850
thread 59 83 on row 251897
thread 60 83 on row 251944
thread 61 83 on row 251991
thread 62 83 on row 252038
thread 0 19 on row 57061
thread 1 19 on row 57108
thread 2 19 on row 57155
thread 3 19 on row 57202
thread 4 19 on row 57249
thread 5 19 on row 57296
thread 6 19 on row 57343
thread 7 19 on row 57390
thread 8 19 on row 57437
thread 9 19 on row 57484
thread 10 19 on row 57531
thread 11 19 on row 57578
thread 12 19 on row 57625
thread 13 19 on row 57672
thread 14 19 on row 57719
thread 15 19 on row 57766
thread 16 19 on row 57813
thread 17 19 on row 57860
thread 18 19 on row 57907
thread 19 19 on row 57954
thread 20 19 on row 58001
thread 21 19 on row 58048
thread 22 19 on row 58095
thread 23 19 on row 58142
thread 24 19 on row 58189
thread 25 19 on row 58236
thread 26 19 on row 58283
thread 27 19 on row 58330
thread 28 19 on row 58377
thread 29 19 on row 58424
thread 30 19 on row 58471
thread 31 19 on row 58518
thread 0 5 on row 15045
thread 1 5 on row 15092
thread 2 5 on row 15139
thread 3 5 on row 15186
thread 4 5 on row 15233
thread 5 5 on row 15280
thread 6 5 on row 15327
thread 7 5 on row 15374
thread 8 5 on row 15421
thread 9 5 on row 15468
thread 10 5 on row 15515
thread 11 5 on row 15562
thread 12 5 on row 15609
thread 13 5 on row 15656
thread 14 5 on row 15703
thread 15 5 on row 15750
thread 16 5 on row 15797
thread 17 5 on row 15844
thread 18 5 on row 15891
thread 19 5 on row 15938
thread 20 5 on row 15985
thread 21 5 on row 16032
thread 22 5 on row 16079
thread 23 5 on row 16126
thread 24 5 on row 16173
thread 25 5 on row 16220
thread 26 5 on row 16267
thread 27 5 on row 16314
thread 28 5 on row 16361
thread 29 5 on row 16408
thread 30 5 on row 16455
thread 31 5 on row 16502
thread 32 31 on row 94577
thread 33 31 on row 94624
thread 34 31 on row 94671
thread 35 31 on row 94718
thread 36 31 on row 94765
thread 37 31 on row 94812
thread 38 31 on row 94859
thread 39 31 on row 94906
thread 40 31 on row 94953
thread 41 31 on row 95000
thread 42 31 on row 95047
thread 43 31 on row 95094
thread 44 31 on row 95141
thread 45 31 on row 95188
thread 46 31 on row 95235
thread 47 31 on row 95282
thread 48 31 on row 95329
thread 49 31 on row 95376
thread 50 31 on row 95423
thread 51 31 on row 95470
thread 52 31 on row 95517
thread 53 31 on row 95564
thread 54 31 on row 95611
thread 55 31 on row 95658
thread 56 31 on row 95705
thread 57 31 on row 95752
thread 58 31 on row 95799
thread 59 31 on row 95846
thread 60 31 on row 95893
thread 61 31 on row 95940
thread 62 31 on row 95987
thread 0 36 on row 108079
thread 1 36 on row 108126
thread 2 36 on row 108173
thread 3 36 on row 108220
thread 4 36 on row 108267
thread 5 36 on row 108314
thread 6 36 on row 108361
thread 7 36 on row 108408
thread 8 36 on row 108455
thread 9 36 on row 108502
thread 10 36 on row 108549
thread 11 36 on row 108596
thread 12 36 on row 108643
thread 13 36 on row 108690
thread 14 36 on row 108737
thread 15 36 on row 108784
thread 16 36 on row 108831
thread 17 36 on row 108878
thread 18 36 on row 108925
thread 19 36 on row 108972
thread 20 36 on row 109019
thread 21 36 on row 109066
thread 22 36 on row 109113
thread 23 36 on row 109160
